id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
08200832,12585,5266.0,10056.0,7319.0,2737.0,2529.0,100.0,41.84346444179579,79.9046483909416,58.15653555820421,21.748112832737384,20.095351609058405
08200833,9327,5166.0,6581.0,4161.0,2420.0,2746.0,100.0,55.387584432293345,70.55859333118903,44.61241556770666,25.946177763482364,29.441406668810977
08300934,12619,7340.0,9620.0,5279.0,4341.0,2999.0,100.0,58.16625723115937,76.23424994056582,41.83374276884064,34.400507171725174,23.765750059434186
08300935,7610,4008.0,5801.0,3602.0,2199.0,1809.0,100.0,52.66754270696452,76.22864651773982,47.33245729303548,28.896189224704337,23.771353482260185
08301036,7794,4344.0,5855.0,3450.0,2405.0,1939.0,100.0,55.73518090839107,75.12188863228124,44.26481909160893,30.85706954067231,24.87811136771876
08301037,11031,6915.0,8306.0,4116.0,4190.0,2725.0,100.0,62.68697307587707,75.29689058108966,37.31302692412293,37.98386365696673,24.703109418910344
08401138,2959,1196.0,2437.0,1763.0,674.0,522.0,100.0,40.41906049340994,82.35890503548497,59.58093950659007,22.777965528894896,17.641094964515037
08401139,4130,1696.0,3349.0,2434.0,915.0,781.0,100.0,41.06537530266344,81.08958837772397,58.93462469733656,22.15496368038741,18.91041162227603
08401140,2663,1090.0,2163.0,1573.0,590.0,500.0,100.0,40.931280510702216,81.22418325197145,59.068719489297784,22.155463762673676,18.77581674802854
08401241,8349,3700.0,6743.0,4649.0,2094.0,1606.0,100.0,44.316684632890166,80.76416337285902,55.683315367109834,25.08084800574919,19.235836627140976
08401242,6898,2276.0,5945.0,4622.0,1323.0,953.0,100.0,32.99507103508263,86.18440127573209,67.00492896491737,19.17947231081473,13.815598724267902
08401243,10099,3742.0,8350.0,6357.0,1993.0,1749.0,100.0,37.05317358154272,82.68145360926825,62.94682641845727,19.734627190810972,17.318546390731758
08401244,7297,2225.0,6513.0,5072.0,1441.0,784.0,100.0,30.49198300671509,89.2558585720159,69.50801699328491,19.747841578730984,10.744141427984102
08401245,3711,1291.0,3261.0,2420.0,841.0,450.0,100.0,34.78846672056049,87.87388843977365,65.21153327943951,22.66235516033414,12.126111560226354
08401246,7847,2558.0,6797.0,5289.0,1508.0,1050.0,100.0,32.59844526570664,86.61909009812668,67.40155473429336,19.217535363833314,13.380909901873327
09100101,13454,5008.0,10522.0,8446.0,2076.0,2932.0,100.0,37.22313066745949,78.20722461721421,62.77686933254051,15.430355284673702,21.79277538278579
09100202,4261,1077.0,3663.0,3184.0,479.0,598.0,100.0,25.27575686458578,85.9657357427834,74.72424313541423,11.241492607369162,14.034264257216616
09100203,7553,2454.0,5749.0,5099.0,650.0,1804.0,100.0,32.49040116509996,76.115450814246,67.50959883490005,8.605851979345955,23.884549185754008
09100304,12038,3049.0,10156.0,8989.0,1167.0,1882.0,100.0,25.32812759594617,84.36617378302044,74.67187240405383,9.694301378966607,15.633826216979566
09100305,4399,1298.0,3593.0,3101.0,492.0,806.0,100.0,29.50670606956126,81.67765401227551,70.49329393043874,11.18436008183678,18.322345987724482
09100306,3072,1092.0,2461.0,1980.0,481.0,611.0,100.0,35.546875,80.11067708333334,64.453125,15.657552083333334,19.889322916666664
09100407,8685,1863.0,7502.0,6822.0,680.0,1183.0,100.0,21.450777202072537,86.37881404720783,78.54922279792747,7.8295912492803685,13.62118595279217
09100408,8826,2366.0,7364.0,6460.0,904.0,1462.0,100.0,26.807160661681394,83.43530478132789,73.1928393383186,10.24246544300929,16.564695218672103
09100409,4681,1596.0,3961.0,3085.0,876.0,720.0,100.0,34.09527878658407,84.61867122409743,65.90472121341594,18.71395001068148,15.381328775902587
09200510,8028,3507.0,5332.0,4521.0,811.0,2696.0,100.0,43.68460388639761,66.41753861484804,56.31539611360239,10.102142501245641,33.582461385151966
09200511,13244,4373.0,10198.0,8871.0,1327.0,3046.0,100.0,33.01872546058593,77.00090607067351,66.98127453941407,10.019631531259439,22.999093929326484
09200512,4357,1795.0,2978.0,2562.0,416.0,1379.0,100.0,41.19807206793665,68.34978196006426,58.80192793206335,9.547854028000918,31.650218039935734
09200613,10866,4735.0,7295.0,6131.0,1164.0,3571.0,100.0,43.576293024111905,67.13602061476163,56.42370697588809,10.712313638873551,32.86397938523836
09200614,4019,905.0,3385.0,3114.0,271.0,634.0,100.0,22.518039313262005,84.22493157501866,77.48196068673799,6.7429708882806665,15.77506842498134
09200715,4261,2236.0,2703.0,2025.0,678.0,1558.0,100.0,52.47594461394039,63.435813189392164,47.52405538605961,15.911757803332552,36.56418681060784
09200716,8358,2869.0,6149.0,5489.0,660.0,2209.0,100.0,34.32639387413256,73.57023211294567,65.67360612586744,7.896625987078249,26.429767887054318
09200717,10042,3012.0,7861.0,7030.0,831.0,2181.0,100.0,29.994025094602666,78.28121888070105,70.00597490539732,8.275243975303724,21.718781119298942
09200818,4481,1339.0,3493.0,3142.0,351.0,988.0,100.0,29.88172282972551,77.9513501450569,70.1182771702745,7.833072974782415,22.048649854943093
09200819,8599,2725.0,6724.0,5874.0,850.0,1875.0,100.0,31.689731364112106,78.19513896964764,68.3102686358879,9.88487033375974,21.804861030352367
09300920,13259,3414.0,11537.0,9845.0,1692.0,1722.0,100.0,25.74854815596953,87.01259521834226,74.25145184403047,12.761143374311787,12.987404781657741
09300921,3038,763.0,2514.0,2275.0,239.0,524.0,100.0,25.115207373271893,82.75181040157999,74.88479262672811,7.867017774851877,17.248189598420012
09300922,6064,1759.0,4953.0,4305.0,648.0,1111.0,100.0,29.007255936675463,81.6787598944591,70.99274406332454,10.686015831134563,18.321240105540898
09300923,9311,3352.0,7304.0,5959.0,1345.0,2007.0,100.0,36.00042959939856,78.44485017720976,63.999570400601435,14.445279776608313,21.55514982279025
09301024,3783,1154.0,3101.0,2629.0,472.0,682.0,100.0,30.504890298704733,81.97197991012423,69.49510970129526,12.476870208828972,18.02802008987576
09301025,11839,2827.0,10027.0,9012.0,1015.0,1812.0,100.0,23.878705971788158,84.69465326463383,76.12129402821184,8.573359236421997,15.305346735366163
09301126,8497,1911.0,7331.0,6586.0,745.0,1166.0,100.0,22.490290690832058,86.27750970930916,77.50970930916795,8.767800400141226,13.72249029069083
09301227,1868,248.0,1769.0,1620.0,149.0,99.0,100.0,13.276231263383298,94.70021413276231,86.7237687366167,7.9764453961456105,5.299785867237687
09301228,2625,397.0,2434.0,2228.0,206.0,191.0,100.0,15.123809523809523,92.72380952380952,84.87619047619047,7.847619047619048,7.276190476190476
09401329,11249,1719.0,10189.0,9530.0,659.0,1060.0,100.0,15.281358342963818,90.57694017245977,84.71864165703617,5.858298515423593,9.423059827540225
09401330,1907,255.0,1801.0,1652.0,149.0,106.0,100.0,13.371788148925013,94.44153120083901,86.628211851075,7.8133193497640265,5.558468799160986
09401431,6048,1231.0,5170.0,4817.0,353.0,878.0,100.0,20.35383597883598,85.48280423280423,79.64616402116403,5.836640211640211,14.517195767195767
09401432,1566,345.0,1363.0,1221.0,142.0,203.0,100.0,22.03065134099617,87.03703703703704,77.96934865900383,9.067688378033207,12.962962962962962
09401433,4484,991.0,3770.0,3493.0,277.0,714.0,100.0,22.10080285459411,84.07671721677073,77.89919714540588,6.177520071364853,15.92328278322926
09401534,7417,2106.0,5961.0,5311.0,650.0,1456.0,100.0,28.394229472832684,80.36942159902925,71.60577052716732,8.763651071861938,19.630578400970744
09401635,7041,805.0,6653.0,6236.0,417.0,388.0,100.0,11.433035080244283,94.48941911660276,88.56696491975572,5.922454196847038,5.510580883397244
09501736,4638,690.0,4211.0,3948.0,263.0,427.0,100.0,14.877102199223804,90.79344545062527,85.1228978007762,5.670547649849072,9.206554549374731
09501737,14301,1654.0,13371.0,12647.0,724.0,930.0,100.0,11.565624781483812,93.4969582546675,88.4343752185162,5.062583036151318,6.503041745332494
09501838,11271,1936.0,10115.0,9335.0,780.0,1156.0,100.0,17.17682548132375,89.74358974358975,82.82317451867624,6.920415224913495,10.256410256410255
09501939,6786,1819.0,5537.0,4967.0,570.0,1249.0,100.0,26.805187150014735,81.59445918066608,73.19481284998527,8.399646330680813,18.405540819333925
09501940,2763,682.0,2262.0,2081.0,181.0,501.0,100.0,24.683315237061166,81.86753528773073,75.31668476293883,6.550850524791893,18.13246471226927
09501941,2949,671.0,2505.0,2278.0,227.0,444.0,100.0,22.75347575449305,84.94404883011191,77.24652424550695,7.697524584604951,15.055951169888099
09502042,4365,843.0,3799.0,3522.0,277.0,566.0,100.0,19.312714776632305,87.03321878579611,80.6872852233677,6.3459335624284074,12.966781214203897
09502043,9127,1195.0,8414.0,7932.0,482.0,713.0,100.0,13.093020707790073,92.18801358606333,86.90697929220993,5.281034293853402,7.811986413936671
10100101,5839,2092.0,4515.0,3747.0,768.0,1324.0,100.0,35.828052748758346,77.32488439801337,64.17194725124165,13.152937146771707,22.675115601986644
10100102,3697,1464.0,2659.0,2233.0,426.0,1038.0,100.0,39.59967541249662,71.92318095753313,60.400324587503384,11.522856370029753,28.076819042466866
10100103,8140,2663.0,6484.0,5477.0,1007.0,1656.0,100.0,32.714987714987714,79.65601965601967,67.28501228501229,12.371007371007371,20.343980343980345
10100104,7497,2518.0,6236.0,4979.0,1257.0,1261.0,100.0,33.58676804054955,83.17993864212352,66.41323195945044,16.766706682673068,16.820061357876483
10100205,1180,856.0,397.0,324.0,73.0,783.0,100.0,72.54237288135593,33.64406779661017,27.45762711864407,6.186440677966102,66.35593220338983
10100206,11807,3998.0,9390.0,7809.0,1581.0,2417.0,100.0,33.861268738883716,79.52909291098501,66.13873126111629,13.390361649868721,20.470907089014993
10100207,8367,1955.0,7108.0,6412.0,696.0,1259.0,100.0,23.365602964025335,84.9527907254691,76.63439703597467,8.318393689494442,15.047209274530896
10100208,10391,3697.0,8059.0,6694.0,1365.0,2332.0,100.0,35.57886632662881,77.55750168414974,64.42113367337119,13.13636801077856,22.442498315850255
10100209,9697,3747.0,7152.0,5950.0,1202.0,2545.0,100.0,38.640816747447666,73.75476951634526,61.35918325255234,12.395586263792925,26.24523048365474
10100210,10816,3532.0,8844.0,7284.0,1560.0,1972.0,100.0,32.65532544378698,81.76775147928994,67.34467455621301,14.423076923076922,18.23224852071006
10100311,2872,1420.0,1799.0,1452.0,347.0,1073.0,100.0,49.44289693593314,62.63927576601671,50.55710306406686,12.08217270194986,37.36072423398329
10100312,16313,6141.0,12509.0,10172.0,2337.0,3804.0,100.0,37.644823147183224,76.68117452338625,62.355176852816776,14.325997670569485,23.318825476613743
10100313,4956,1937.0,3645.0,3019.0,626.0,1311.0,100.0,39.08393866020985,73.54721549636804,60.91606133979015,12.631154156577887,26.45278450363196
10100314,6456,1686.0,5520.0,4770.0,750.0,936.0,100.0,26.11524163568773,85.50185873605948,73.88475836431226,11.617100371747211,14.49814126394052
10100315,8274,3090.0,6437.0,5184.0,1253.0,1837.0,100.0,37.34590282813633,77.79792119893642,62.65409717186367,15.143824027072759,22.202078801063575
10100316,3687,726.0,3363.0,2961.0,402.0,324.0,100.0,19.690805532953622,91.21236777868185,80.30919446704637,10.903173311635477,8.787632221318145
10200417,8020,3649.0,5581.0,4371.0,1210.0,2439.0,100.0,45.49875311720698,69.58852867830424,54.50124688279302,15.087281795511224,30.41147132169576
10200418,7409,2302.0,5713.0,5107.0,606.0,1696.0,100.0,31.07031988122554,77.1089215818599,68.92968011877446,8.179241463085436,22.8910784181401
10200419,4346,2039.0,2890.0,2307.0,583.0,1456.0,100.0,46.91670501610676,66.4979291302347,53.08329498389324,13.414634146341465,33.5020708697653
10200420,9104,4019.0,5922.0,5085.0,837.0,3182.0,100.0,44.14543057996485,65.04833040421792,55.85456942003515,9.193760984182777,34.95166959578208
10200421,1767,883.0,1227.0,884.0,343.0,540.0,100.0,49.971703452178836,69.43972835314092,50.028296547821164,19.41143180531975,30.560271646859082
10200422,7422,3752.0,4464.0,3670.0,794.0,2958.0,100.0,50.55241174885475,60.14551333872271,49.44758825114524,10.697925087577472,39.854486661277285
10200423,6221,2707.0,4249.0,3514.0,735.0,1972.0,100.0,43.51390451695869,68.30091625140653,56.48609548304131,11.814820768365214,31.699083748593477
10200524,11948,4088.0,8939.0,7860.0,1079.0,3009.0,100.0,34.21493136926682,74.8158687646468,65.78506863073318,9.030800133913626,25.184131235353195
10200525,5434,2051.0,3879.0,3383.0,496.0,1555.0,100.0,37.743835112256164,71.38387927861612,62.256164887743836,9.127714390872285,28.61612072138388
10200526,6271,2734.0,4260.0,3537.0,723.0,2011.0,100.0,43.59751235847552,67.93174932227714,56.40248764152448,11.529261680752672,32.06825067772285
10200627,3739,1164.0,3001.0,2575.0,426.0,738.0,100.0,31.13131853436748,80.26210216635464,68.86868146563252,11.393420700722118,19.73789783364536
10200628,6505,2160.0,4987.0,4345.0,642.0,1518.0,100.0,33.20522674865488,76.66410453497309,66.79477325134512,9.869331283627979,23.3358954650269
10200629,9189,2325.0,7779.0,6864.0,915.0,1410.0,100.0,25.301991511589943,84.65556643813255,74.69800848841005,9.957557949722494,15.34443356186745
10200630,6944,1604.0,5907.0,5340.0,567.0,1037.0,100.0,23.099078341013826,85.06624423963135,76.90092165898618,8.16532258064516,14.933755760368664
10300731,7903,1866.0,6697.0,6037.0,660.0,1206.0,100.0,23.611286853093763,84.73997216246994,76.38871314690624,8.35125901556371,15.260027837530052
10300732,7210,2095.0,5856.0,5115.0,741.0,1354.0,100.0,29.056865464632452,81.22052704576976,70.94313453536755,10.277392510402219,18.779472954230236
10300733,5235,1724.0,4163.0,3511.0,652.0,1072.0,100.0,32.93218720152817,79.52244508118433,67.06781279847182,12.454632282712511,20.477554918815663
10300734,10627,1807.0,9767.0,8820.0,947.0,860.0,100.0,17.003858097299332,91.90740566481604,82.99614190270067,8.911263762115366,8.092594335183966
10400835,7856,965.0,7392.0,6891.0,501.0,464.0,100.0,12.283604887983707,94.09368635437882,87.7163951120163,6.377291242362526,5.906313645621181
10400836,3967,601.0,3612.0,3366.0,246.0,355.0,100.0,15.149987396017142,91.05117217040585,84.85001260398286,6.20115956642299,8.948827829594151
10400837,7885,874.0,7533.0,7011.0,522.0,352.0,100.0,11.08433734939759,95.53582752060875,88.91566265060241,6.620164870006342,4.464172479391249
10400938,10274,1263.0,9663.0,9011.0,652.0,611.0,100.0,12.293167218220752,94.05294919213549,87.70683278177926,6.34611641035624,5.947050807864512
10400939,4492,705.0,4106.0,3787.0,319.0,386.0,100.0,15.694568121104185,91.40694568121104,84.30543187889582,7.101513802315227,8.593054318788958
10400940,5830,536.0,5573.0,5294.0,279.0,257.0,100.0,9.193825042881647,95.5917667238422,90.80617495711836,4.785591766723842,4.408233276157804
10400941,9816,1136.0,9332.0,8680.0,652.0,484.0,100.0,11.572942135289324,95.06927465362674,88.42705786471068,6.6422167889160555,4.930725346373268
11100101,3361,470.0,3121.0,2891.0,230.0,240.0,100.0,13.983933353168702,92.85926807497769,86.0160666468313,6.8432014281463855,7.1407319250223145
11100102,3162,1437.0,2129.0,1725.0,404.0,1033.0,100.0,45.44592030360531,67.33080328905756,54.55407969639469,12.776723592662872,32.669196710942444
11100203,9396,3898.0,6897.0,5498.0,1399.0,2499.0,100.0,41.485738612175396,73.4035759897829,58.514261387824604,14.889314601958281,26.596424010217113
11100204,7444,3071.0,5425.0,4373.0,1052.0,2019.0,100.0,41.25470177324019,72.87748522299839,58.7452982267598,14.132186996238582,27.122514777001612
11100205,6708,2888.0,4673.0,3820.0,853.0,2035.0,100.0,43.053070960047705,69.66308884913536,56.9469290399523,12.716159809183065,30.336911150864637
11100206,7846,3054.0,5676.0,4792.0,884.0,2170.0,100.0,38.924292633188884,72.3425949528422,61.075707366811116,11.2668875860311,27.657405047157784
11100307,11718,4216.0,9217.0,7502.0,1715.0,2501.0,100.0,35.978835978835974,78.6567673664448,64.02116402116403,14.635603345280765,21.343232633555214
11100308,9864,3860.0,7288.0,6004.0,1284.0,2576.0,100.0,39.13219789132198,73.88483373884833,60.86780210867803,13.017031630170317,26.11516626115166
11100309,6570,2209.0,4997.0,4361.0,636.0,1573.0,100.0,33.62252663622527,76.0578386605784,66.37747336377473,9.680365296803654,23.942161339421613
11200410,10437,3986.0,7577.0,6451.0,1126.0,2860.0,100.0,38.19105106831465,72.5974897001054,61.80894893168535,10.788540768420043,27.402510299894605
11200411,6655,1912.0,5461.0,4743.0,718.0,1194.0,100.0,28.73027798647633,82.05860255447033,71.26972201352366,10.788880540946657,17.941397445529677
11200512,4077,1072.0,3298.0,3005.0,293.0,779.0,100.0,26.293843512386562,80.89281334314447,73.70615648761344,7.1866568555310275,19.107186656855532
11200513,10471,3748.0,7722.0,6723.0,999.0,2749.0,100.0,35.79409798491071,73.74653805749212,64.2059020150893,9.540636042402827,26.253461942507876
11200514,16509,6619.0,12037.0,9890.0,2147.0,4472.0,100.0,40.09328245199588,72.91174510872858,59.90671754800412,13.005027560724452,27.08825489127143
11200515,5083,1890.0,3838.0,3193.0,645.0,1245.0,100.0,37.18276608302184,75.50659059610466,62.81723391697817,12.689356679126501,24.49340940389534
11300616,5963,2495.0,4511.0,3468.0,1043.0,1452.0,100.0,41.84135502263961,75.64984068421936,58.15864497736038,17.491195706858964,24.350159315780648
11300617,4405,1574.0,3488.0,2831.0,657.0,917.0,100.0,35.73212258796822,79.1827468785471,64.26787741203178,14.914869466515324,20.817253121452893
11300618,3850,1489.0,2820.0,2361.0,459.0,1030.0,100.0,38.675324675324674,73.24675324675324,61.324675324675326,11.922077922077923,26.75324675324675
11300619,8890,3793.0,6205.0,5097.0,1108.0,2685.0,100.0,42.66591676040495,69.79752530933632,57.334083239595046,12.463442069741282,30.202474690663667
11300620,11373,4672.0,8384.0,6701.0,1683.0,2989.0,100.0,41.07975028576453,73.71845599226238,58.920249714235474,14.798206278026907,26.281544007737622
11300721,7072,5057.0,2598.0,2015.0,583.0,4474.0,100.0,71.50735294117648,36.73642533936652,28.49264705882353,8.243778280542987,63.26357466063348
11300722,10361,3379.0,8427.0,6982.0,1445.0,1934.0,100.0,32.612682173535376,81.33384808416176,67.38731782646464,13.946530257697134,18.66615191583824
11300723,2539,1763.0,989.0,776.0,213.0,1550.0,100.0,69.43678613627412,38.95234344230012,30.563213863725874,8.389129578574241,61.04765655769988
11300724,4402,1638.0,3309.0,2764.0,545.0,1093.0,100.0,37.210358927760105,75.17037710131758,62.78964107223989,12.380736029077692,24.829622898682416
11300725,10262,3171.0,8098.0,7091.0,1007.0,2164.0,100.0,30.900409276944064,78.91249269148314,69.09959072305594,9.812901968427207,21.08750730851686
11300826,10524,4855.0,7478.0,5669.0,1809.0,3046.0,100.0,46.13264918282022,71.05663245914101,53.86735081717978,17.189281641961234,28.94336754085899
11400927,4181,1214.0,3424.0,2967.0,457.0,757.0,100.0,29.03611576177948,81.89428366419517,70.96388423822052,10.930399425974647,18.105716335804832
11400928,2978,1378.0,1906.0,1600.0,306.0,1072.0,100.0,46.27266621893889,64.00268636668905,53.72733378106111,10.275352585627937,35.997313633310945
11400929,16913,6027.0,12613.0,10886.0,1727.0,4300.0,100.0,35.63531011647845,74.57577011766097,64.36468988352155,10.21108023413942,25.424229882339027
11400930,4798,1190.0,4076.0,3608.0,468.0,722.0,100.0,24.8020008336807,84.95206335973322,75.19799916631929,9.754064193413923,15.04793664026678
11400931,7104,2341.0,5588.0,4763.0,825.0,1516.0,100.0,32.953265765765764,78.65990990990991,67.04673423423422,11.613175675675675,21.34009009009009
11401032,6315,2762.0,4418.0,3553.0,865.0,1897.0,100.0,43.73713380839271,69.96041171813144,56.26286619160729,13.697545526524149,30.039588281868568
11401033,6874,3110.0,4925.0,3764.0,1161.0,1949.0,100.0,45.24294442828048,71.64678498690719,54.757055571719526,16.889729415187663,28.353215013092814
11401034,3385,1347.0,2458.0,2038.0,420.0,927.0,100.0,39.793205317577545,72.61447562776956,60.20679468242245,12.40768094534712,27.385524372230428
11401135,10956,4374.0,8223.0,6582.0,1641.0,2733.0,100.0,39.923329682365825,75.05476451259584,60.076670317634175,14.978094194961663,24.94523548740416
11401136,8286,2666.0,6298.0,5620.0,678.0,1988.0,100.0,32.174752594738116,76.00772387159064,67.82524740526189,8.182476466328747,23.992276128409365
11401137,9066,3852.0,6579.0,5214.0,1365.0,2487.0,100.0,42.488418266048974,72.56783587028458,57.511581733951026,15.056254136333555,27.43216412971542
11501238,4940,1649.0,3999.0,3291.0,708.0,941.0,100.0,33.38056680161943,80.9514170040486,66.61943319838056,14.331983805668017,19.048582995951417
11501339,10590,3203.0,8395.0,7387.0,1008.0,2195.0,100.0,30.24551463644948,79.27289896128423,69.75448536355053,9.518413597733712,20.72710103871577
11501340,11207,2282.0,9853.0,8925.0,928.0,1354.0,100.0,20.362273579013117,87.91826536985813,79.6377264209869,8.280538948871241,12.081734630141876
11501341,10195,3536.0,7756.0,6659.0,1097.0,2439.0,100.0,34.683668464933795,76.07650809220206,65.31633153506621,10.76017655713585,23.92349190779794
12100101,11151,6790.0,7125.0,4361.0,2764.0,4026.0,100.0,60.89139987445073,63.89561474307237,39.10860012554927,24.78701461752309,36.10438525692763
12100102,9961,5555.0,6528.0,4406.0,2122.0,3433.0,100.0,55.76749322357193,65.53558879630559,44.23250677642807,21.30308201987752,34.464411203694404
12100103,7602,3875.0,5422.0,3727.0,1695.0,2180.0,100.0,50.97342804525125,71.32333596421995,49.026571954748746,22.296764009471193,28.676664035780057
12100204,9440,5277.0,6278.0,4163.0,2115.0,3162.0,100.0,55.900423728813564,66.5042372881356,44.09957627118644,22.404661016949152,33.49576271186441
12100205,14070,7448.0,9699.0,6622.0,3077.0,4371.0,100.0,52.93532338308458,68.93390191897655,47.06467661691542,21.869225302061125,31.06609808102345
12100206,4810,2020.0,3653.0,2790.0,863.0,1157.0,100.0,41.995841995842,75.94594594594595,58.004158004158,17.941787941787943,24.054054054054056
12200307,2844,1416.0,1898.0,1428.0,470.0,946.0,100.0,49.789029535864984,66.73699015471168,50.210970464135016,16.52601969057665,33.26300984528833
12200308,5848,2985.0,4193.0,2863.0,1330.0,1655.0,100.0,51.04309165526676,71.69972640218877,48.95690834473324,22.74281805745554,28.300273597811216
12200309,11326,6922.0,6839.0,4404.0,2435.0,4487.0,100.0,61.116016245806115,60.3831891223733,38.88398375419389,21.49920536817941,39.616810877626705
12200310,8281,5362.0,5030.0,2919.0,2111.0,3251.0,100.0,64.75063398140321,60.74145634585195,35.24936601859679,25.492090327255163,39.25854365414805
12200411,294,206.0,170.0,88.0,82.0,124.0,100.0,70.06802721088435,57.82312925170068,29.931972789115648,27.89115646258503,42.17687074829932
12200412,6551,2717.0,5034.0,3834.0,1200.0,1517.0,100.0,41.47458403297207,76.84323004121508,58.52541596702794,18.317814074187147,23.156769958784917
12200413,8097,3854.0,6023.0,4243.0,1780.0,2074.0,100.0,47.59787575645301,74.38557490428553,52.402124243546986,21.983450660738548,25.61442509571446
12200414,4939,3973.0,1193.0,966.0,227.0,3746.0,100.0,80.44138489572788,24.154687183640412,19.55861510427212,4.596072079368293,75.8453128163596
12200515,11390,3595.0,9268.0,7795.0,1473.0,2122.0,100.0,31.562774363476738,81.36962247585602,68.43722563652327,12.93239683933275,18.630377524143988
12400616,6116,1200.0,5538.0,4916.0,622.0,578.0,100.0,19.62066710268149,90.54937867887509,80.3793328973185,10.170045781556574,9.450621321124917
12400617,6635,1045.0,6246.0,5590.0,656.0,389.0,100.0,15.749811605124343,94.13715146948003,84.25018839487566,9.88696307460437,5.86284853051997
12400618,3792,774.0,3455.0,3018.0,437.0,337.0,100.0,20.411392405063292,91.11286919831224,79.58860759493672,11.524261603375527,8.887130801687764
12400619,7680,1354.0,7075.0,6326.0,749.0,605.0,100.0,17.630208333333332,92.12239583333334,82.36979166666667,9.752604166666666,7.877604166666667
12400720,8447,1349.0,7903.0,7098.0,805.0,544.0,100.0,15.970166923167989,93.55984373150231,84.02983307683202,9.530010654670297,6.440156268497692
12400721,7868,1367.0,7244.0,6501.0,743.0,624.0,100.0,17.37417386883579,92.06914082358922,82.6258261311642,9.443314692425012,7.930859176410777
12400722,8368,1549.0,7632.0,6819.0,813.0,736.0,100.0,18.510994263862333,91.20458891013385,81.48900573613767,9.715583173996176,8.795411089866157
12400723,8111,1581.0,7349.0,6530.0,819.0,762.0,100.0,19.49204783627173,90.60535075822956,80.50795216372826,10.097398594501295,9.394649241770434
12500824,9696,2087.0,8646.0,7609.0,1037.0,1050.0,100.0,21.5243399339934,89.17079207920791,78.4756600660066,10.69513201320132,10.82920792079208
12500825,6976,2545.0,5282.0,4431.0,851.0,1694.0,100.0,36.482224770642205,75.71674311926606,63.517775229357795,12.198967889908257,24.283256880733944
12500926,5170,1802.0,4145.0,3368.0,777.0,1025.0,100.0,34.85493230174081,80.17408123791103,65.14506769825918,15.029013539651837,19.825918762088975
12500927,6963,2188.0,5880.0,4775.0,1105.0,1083.0,100.0,31.423237110440898,84.44635932787592,68.57676288955909,15.869596438316819,15.553640672124084
12500928,5189,1307.0,4505.0,3882.0,623.0,684.0,100.0,25.187897475428795,86.81826941607245,74.81210252457122,12.006166891501252,13.18173058392754
12500929,5050,1029.0,4679.0,4021.0,658.0,371.0,100.0,20.376237623762375,92.65346534653466,79.62376237623762,13.02970297029703,7.346534653465346
12500930,9785,3858.0,7459.0,5927.0,1532.0,2326.0,100.0,39.427695452222785,76.22892181911088,60.572304547777215,15.656617271333673,23.771078180889116
12601031,3371,1227.0,2776.0,2144.0,632.0,595.0,100.0,36.39869474933254,82.3494512014239,63.60130525066746,18.748145950756452,17.65054879857609
12601032,6387,3781.0,4209.0,2606.0,1603.0,2178.0,100.0,59.198371692500395,65.89948332550493,40.80162830749961,25.097855018005323,34.10051667449507
12601133,11506,6383.0,8430.0,5123.0,3307.0,3076.0,100.0,55.47540413697202,73.26612202329218,44.52459586302799,28.741526160264208,26.733877976707802
12601134,15971,8336.0,11751.0,7635.0,4116.0,4220.0,100.0,52.19460271742533,73.57710850917287,47.80539728257467,25.77171122659821,26.422891490827123
12601235,10556,6537.0,7284.0,4019.0,3265.0,3272.0,100.0,61.926866237211065,69.00341038272073,38.073133762788935,30.93027661993179,30.996589617279273
12601236,3186,1543.0,2533.0,1643.0,890.0,653.0,100.0,48.43063402385436,79.50408035153798,51.56936597614564,27.93471437539234,20.49591964846202
